instance_id,file_path,location_count,functions,structs,variables,macros,others
ca2299cf11b3e3d3d0f44ac479410a14eecbd326,net/qrtr/qrtr.c,5,__qrtr_bind; qrtr_bind; qrtr_port_assign,qrtr_node; qrtr_sock,,,
ca2299cf11b3e3d3d0f44ac479410a14eecbd326,include/linux/idr.h,2,,idr,,IDR_RT_MARKER,
cd246a3e7f0fd69a115b910b3b2cf6fa96351278,fs/nilfs2/btree.c,7,nilfs_btree_get_nonroot_node; nilfs_btree_insert; nilfs_btree_node_get_nchildren; nilfs_btree_node_set_nchildren; nilfs_btree_prepare_insert,nilfs_btree_node; nilfs_btree_path,,,
cd246a3e7f0fd69a115b910b3b2cf6fa96351278,fs/nilfs2/bmap.c,3,nilfs_bmap_do_insert; nilfs_bmap_insert; nilfs_get_block,,,,
cd246a3e7f0fd69a115b910b3b2cf6fa96351278,fs/nilfs2/inode.c,2,nilfs_get_block; nilfs_write_begin,,,,
cd246a3e7f0fd69a115b910b3b2cf6fa96351278,fs/buffer.c,2,__block_write_begin_int; block_write_begin,,,,
cdf00205127303ca523678fbb9d7eb7613632dba,fs/io_uring.c,11,__io_uring_free; io_cancel_defer_files; io_ring_ctx_free; io_ring_ctx_ref_free; io_ring_ctx_wait_and_kill; io_uring_cancel_files; io_uring_cancel_task_requests; io_uring_release,io_kiocb; io_ring_ctx; io_uring_task,,,
d21cb12ee03822236d82ba4e83a1f8968e7832fb,mm/filemap.c,5,filemap_fault; folio_put; folio_put_testzero; page_ref_count; put_page_testzero,,,,
d21cb12ee03822236d82ba4e83a1f8968e7832fb,include/linux/mm.h,3,folio_put_testzero; page_ref_count; put_page_testzero,,,,
d21cb12ee03822236d82ba4e83a1f8968e7832fb,include/linux/page_ref.h,2,folio_ref_count; page_ref_count,,,,
d21cb12ee03822236d82ba4e83a1f8968e7832fb,include/linux/atomic/atomic-instrumented.h,1,atomic_read,,,,
d21cb12ee03822236d82ba4e83a1f8968e7832fb,include/linux/instrumented.h,1,instrument_atomic_read,,,,
d2ad6548d6f4f8f52f8fa250310fb027f04cfd18,net/ieee802154/nl802154.c,5,nl802154_prep_scan_msg; nl802154_send_scan_msg; nl802154_trigger_scan,cfg802154_registered_device; wpan_dev,,,
d2ad6548d6f4f8f52f8fa250310fb027f04cfd18,include/net/netlink.h,3,nla_get_u8,nla_policy; nlattr,,,
d2ad6548d6f4f8f52f8fa250310fb027f04cfd18,net/ieee802154/nl_policy.c,1,,nla_policy,,,
d2ad6548d6f4f8f52f8fa250310fb027f04cfd18,net/ieee802154/core.c,2,wpan_phy_to_rdev,cfg802154_ops,,,
d524c1aac21f8ea2759b6314c2e48bfa230c38b0,net/rds/rdma.c,3,__rds_rdma_map; rds_get_mr; rds_rdma_extra_size,,,,
d524c1aac21f8ea2759b6314c2e48bfa230c38b0,net/rds/send.c,2,rds_rm_size; rds_sendmsg,,,,
d524c1aac21f8ea2759b6314c2e48bfa230c38b0,mm/page_alloc.c,2,__alloc_pages_nodemask; alloc_pages_current,,,,
d524c1aac21f8ea2759b6314c2e48bfa230c38b0,mm/slab_common.c,2,kmalloc_order; kmalloc_order_trace,,,,
d524c1aac21f8ea2759b6314c2e48bfa230c38b0,include/linux/gfp.h,2,alloc_pages,,,__GFP_DIRECT_RECLAIM,
d524c1aac21f8ea2759b6314c2e48bfa230c38b0,mm/mempolicy.c,1,alloc_pages_vma,,,,
d58fe2a53afa4ffbfaf3df368acb70d137e46c9f,fs/f2fs/f2fs.h,4,inline_data_addr,f2fs_inode; f2fs_sb_info,,F2FS_INODE,
d58fe2a53afa4ffbfaf3df368acb70d137e46c9f,fs/f2fs/inode.c,4,__recover_inline_status; do_read_inode; f2fs_iget; sanity_check_inode,,,,
d58fe2a53afa4ffbfaf3df368acb70d137e46c9f,fs/f2fs/checkpoint.c,2,f2fs_get_valid_checkpoint; validate_checkpoint,,,,
d58fe2a53afa4ffbfaf3df368acb70d137e46c9f,fs/f2fs/recovery.c,2,find_fsync_dnodes; recover_inode,,,,
d58fe2a53afa4ffbfaf3df368acb70d137e46c9f,lib/ubsan.c,3,__ubsan_handle_out_of_bounds; ubsan_epilogue; ubsan_prologue,,,,
daa1858cc0258eb026f89eecf342f6b3fdad7b05,net/sched/em_cmp.c,2,em_cmp_match,tcf_em_cmp,,,
daa1858cc0258eb026f89eecf342f6b3fdad7b05,net/sched/ematch.c,4,__tcf_em_tree_match; tcf_em_match,tcf_ematch; tcf_ematch_tree,,,
daa1858cc0258eb026f89eecf342f6b3fdad7b05,net/sched/cls_api.c,2,__tcf_classify; tcf_classify,,,,
daa1858cc0258eb026f89eecf342f6b3fdad7b05,net/sched/cls_basic.c,1,basic_classify,,,,
daa1858cc0258eb026f89eecf342f6b3fdad7b05,net/core/dev.c,2,__dev_queue_xmit; dev_queue_xmit,,,,
daa1858cc0258eb026f89eecf342f6b3fdad7b05,net/ipv6/addrconf.c,1,addrconf_dad_work,,,,
daa1858cc0258eb026f89eecf342f6b3fdad7b05,kernel/workqueue.c,1,process_one_work,,,,
de88544daafacdbc8ec3b2d75ca9e7e0f03346e0,net/ipv4/tcp_input.c,7,tcp_enter_loss; tcp_fastretrans_alert; tcp_process_loss; tcp_retransmit_timer; tcp_timeout_mark_lost,tcp_options_received; tcp_sock,,,
de88544daafacdbc8ec3b2d75ca9e7e0f03346e0,net/ipv4/tcp_timer.c,2,tcp_retransmit_timer; tcp_write_timer_handler,,,,
de88544daafacdbc8ec3b2d75ca9e7e0f03346e0,net/ipv4/tcp_output.c,2,tcp_send_loss_probe; tcp_xmit_retransmit_queue,,,,
de88544daafacdbc8ec3b2d75ca9e7e0f03346e0,include/net/tcp.h,3,,tcp_sock,,TCP_CA_Loss; TCP_CA_Recovery,
deb061ff946b02c2f4821f91683d89a68b2f45f8,fs/hfsplus/inode.c,4,hfsplus_cat_write_inode; hfsplus_inode_write_fork; hfsplus_mark_inode_dirty,hfsplus_inode_info,,,
deb061ff946b02c2f4821f91683d89a68b2f45f8,fs/hfsplus/catalog.c,5,hfsplus_cat_build_record; hfsplus_cat_set_perms; hfsplus_fill_cat_thread,hfsplus_cat_file; hfsplus_cat_folder,,,
deb061ff946b02c2f4821f91683d89a68b2f45f8,fs/hfsplus/hfsplus_fs.h,3,,hfsplus_sb_info,,HFSPLUS_I; HFSPLUS_SB,
deb061ff946b02c2f4821f91683d89a68b2f45f8,fs/fs-writeback.c,2,__writeback_single_inode; write_inode,,,,
e58343393efd3e0657ca37cf4466fc38d1f4d4df,drivers/dma-buf/udmabuf.c,3,put_sg_table; release_udmabuf,udmabuf,,,
e58343393efd3e0657ca37cf4466fc38d1f4d4df,include/linux/dma-mapping.h,2,dma_unmap_sgtable,sg_table,,,
e58343393efd3e0657ca37cf4466fc38d1f4d4df,drivers/dma-buf/dma-buf.c,2,dma_buf_release,dma_buf,,,
e58343393efd3e0657ca37cf4466fc38d1f4d4df,kernel/dma/mapping.c,2,dma_map_sgtable; dma_unmap_sg_attrs,,,,
e6028c53b349b6a97a83fe01a2013ac52db59710,fs/read_write.c,5,__kernel_read; kernel_read; vfs_read,file; iovec,,,
e6028c53b349b6a97a83fe01a2013ac52db59710,net/9p/trans_fd.c,4,p9_fd_read; p9_read_work,p9_conn; p9_trans_fd,,,
e6028c53b349b6a97a83fe01a2013ac52db59710,kernel/workqueue.c,4,process_one_work; worker_thread,work_struct; workqueue_struct,,,
e6028c53b349b6a97a83fe01a2013ac52db59710,kernel/panic.c,2,__warn; panic,,,,
e6028c53b349b6a97a83fe01a2013ac52db59710,lib/dump_stack.c,1,dump_stack,,,,
ee107e687b29b99d101ba328f28abfad4e58a91a,block/bsg.c,3,bsg_register_queue; bsg_unregister_queue,bsg_device,,,
ee107e687b29b99d101ba328f28abfad4e58a91a,drivers/scsi/scsi_sysfs.c,2,scsi_sysfs_add_devices; scsi_sysfs_add_sdev,,,,
ee107e687b29b99d101ba328f28abfad4e58a91a,drivers/base/core.c,3,dev_set_name; device_add; device_private_init,,,,
ee107e687b29b99d101ba328f28abfad4e58a91a,drivers/scsi/scsi_scan.c,2,do_scan_async; scsi_finish_async_scan,,,,
ee107e687b29b99d101ba328f28abfad4e58a91a,fs/char_dev.c,1,cdev_device_add,,,,
ee107e687b29b99d101ba328f28abfad4e58a91a,mm/util.c,2,kstrdup; kstrdup_const,,,,
ee107e687b29b99d101ba328f28abfad4e58a91a,include/linux/slab.h,2,,,,kmalloc; kzalloc,
f1b41b503f18f268d11e52f80deffcd0c62e0865,net/mac80211/sta_info.c,5,sta_info_alloc; sta_info_insert; sta_info_insert_check; sta_info_insert_rcu,sta_info,,,
f1b41b503f18f268d11e52f80deffcd0c62e0865,net/mac80211/ibss.c,3,ieee80211_ibss_finish_sta; ieee80211_ibss_work; ieee80211_sta_join_ibss,,,,
f1b41b503f18f268d11e52f80deffcd0c62e0865,net/mac80211/iface.c,1,ieee80211_iface_work,,,,
f1b41b503f18f268d11e52f80deffcd0c62e0865,net/mac80211/ieee80211_i.h,2,,ieee80211_local; ieee80211_sub_if_data,,,
f1b41b503f18f268d11e52f80deffcd0c62e0865,include/net/mac80211.h,2,,ieee80211_hw; ieee80211_vif,,,
f55849742bdcdf58f6eaae61e747ac00e5c061f4,include/linux/swapops.h,4,make_pte_marker; make_pte_marker_entry,,,PTE_MARKER_MASK; PTE_MARKER_UFFD_WP,
f55849742bdcdf58f6eaae61e747ac00e5c061f4,mm/mprotect.c,6,change_p4d_range; change_pmd_range; change_protection; change_protection_range; change_pte_range; change_pud_range,,,,
f55849742bdcdf58f6eaae61e747ac00e5c061f4,mm/userfaultfd.c,2,mwriteprotect_range; uffd_wp_range,,,,
f55849742bdcdf58f6eaae61e747ac00e5c061f4,fs/userfaultfd.c,1,userfaultfd_writeprotect,,,,
f7c5a86e747f9b7ce333e7295875cd4ede2c7a0d,net/xdp/xdp_umem.c,4,xdp_umem_create; xdp_umem_pin_pages; xdp_umem_reg,xdp_umem,,,
f7c5a86e747f9b7ce333e7295875cd4ede2c7a0d,net/xdp/xsk.c,2,xsk_rcv; xsk_setsockopt,,,,
f7c5a86e747f9b7ce333e7295875cd4ede2c7a0d,mm/util.c,1,kvmalloc_node,,,,
f7c5a86e747f9b7ce333e7295875cd4ede2c7a0d,include/linux/slab.h,3,kvcalloc; kvmalloc; kvmalloc_array,,,,
f7c5a86e747f9b7ce333e7295875cd4ede2c7a0d,mm/vmalloc.c,1,__vmalloc_node_range,,,,
11cb6eec3ac0b37e657e8af0612342e140379e49,drivers/bluetooth/hci_vhci.c,4,vhci_get_user; vhci_release; vhci_write,vhci_data,,,
11cb6eec3ac0b37e657e8af0612342e140379e49,include/net/bluetooth/bluetooth.h,1,bt_skb_alloc,,,,
11cb6eec3ac0b37e657e8af0612342e140379e49,net/core/skbuff.c,3,__alloc_skb; kfree_skb,sk_buff,,,
11cb6eec3ac0b37e657e8af0612342e140379e49,mm/slub.c,2,kmem_cache_alloc; kmem_cache_free,,,,
1fbd9fd0ef463a9811d2c5b7d206f119cf259601,net/smc/smc_sysctl.c,3,smc_sysctl_net_exit; smc_sysctl_net_init,ctl_table,,,
1fbd9fd0ef463a9811d2c5b7d206f119cf259601,net/smc/af_smc.c,2,smc_net_exit; smc_net_init,,,,
1fbd9fd0ef463a9811d2c5b7d206f119cf259601,mm/util.c,1,kmemdup,,,,
1fbd9fd0ef463a9811d2c5b7d206f119cf259601,include/linux/fortify-string.h,1,kmemdup,,,,
223c64b1a2c03f0d67d64fdf69606ee2d5e26672,net/batman-adv/network-coding.c,5,batadv_nc_init_bat_priv; batadv_nc_init_orig; batadv_nc_mesh_free,batadv_priv_nc; batadv_tp_vars,,,
223c64b1a2c03f0d67d64fdf69606ee2d5e26672,kernel/time/timer.c,3,debug_timer_assert_init; del_timer,timer_list,,,
223c64b1a2c03f0d67d64fdf69606ee2d5e26672,lib/debugobjects.c,3,debug_object_assert_init; debug_print_object,debug_obj,,,
223c64b1a2c03f0d67d64fdf69606ee2d5e26672,net/batman-adv/main.c,2,batadv_mesh_free; batadv_mesh_init,,,,
2e1943a94647f7732dd6fc60368642d6e8dc91b1,net/bluetooth/hci_core.c,5,hci_add_acl_hdr; hci_queue_acl; hci_send_acl,hci_chan; hci_conn,,,
2e1943a94647f7732dd6fc60368642d6e8dc91b1,net/bluetooth/hci_conn.c,4,hci_chan_create; hci_chan_del; hci_chan_lookup_handle,hci_chan,,,
2e1943a94647f7732dd6fc60368642d6e8dc91b1,net/bluetooth/l2cap_core.c,5,l2cap_bredr_sig_cmd; l2cap_move_channel_rsp; l2cap_move_fail; l2cap_recv_frame; l2cap_send_cmd,,,,
2e1943a94647f7732dd6fc60368642d6e8dc91b1,mm/kasan/report.c,3,__kasan_report; kasan_report; print_address_description,,,,
362b5b49fced29361c0ba3007a2b3e5cd13776b5,drivers/infiniband/core/cma.c,10,__list_add_valid; __rdma_create_id; _cma_cancel_listens; cma_cancel_listens; cma_cancel_operation; cma_listen_on_all; cma_release_dev; rdma_create_user_id; rdma_listen; ucma_close_id,,,,
362b5b49fced29361c0ba3007a2b3e5cd13776b5,include/linux/list.h,2,__list_add; list_add_tail,,,,
362b5b49fced29361c0ba3007a2b3e5cd13776b5,lib/list_debug.c,1,__list_add_valid,,,,
64182208616de0ae5ebd9b1652cb213485d61fce,net/nfc/netlink.c,3,nfc_genl_se_io; se_io_cb,se_io_ctx,,,
64182208616de0ae5ebd9b1652cb213485d61fce,include/net/nfc/nfc.h,2,,nfc_dev; nfc_se,,,
64182208616de0ae5ebd9b1652cb213485d61fce,mm/slab_common.c,2,kfree; kmalloc_trace,,,,
64182208616de0ae5ebd9b1652cb213485d61fce,include/linux/slab.h,3,kmalloc; kzalloc,,,__GFP_ZERO,
64182208616de0ae5ebd9b1652cb213485d61fce,net/netlink/genetlink.c,1,genl_family_rcv_msg_doit,,,,
64bdf1f25f8db3d754e7b56c4d0f63a17edd8839,net/can/j1939/transport.c,8,j1939_session_cancel; j1939_session_deactivate; j1939_session_deactivate_activate_next; j1939_session_put; j1939_tp_rxtimer; j1939_xtp_rx_abort_one,j1939_priv; j1939_session,,,
64bdf1f25f8db3d754e7b56c4d0f63a17edd8839,net/can/j1939/main.c,1,j1939_can_recv,,,,
64bdf1f25f8db3d754e7b56c4d0f63a17edd8839,net/core/dev.c,1,net_rx_action,,,,
64bdf1f25f8db3d754e7b56c4d0f63a17edd8839,kernel/softirq.c,2,__do_softirq; run_ksoftirqd,,,,
64bdf1f25f8db3d754e7b56c4d0f63a17edd8839,kernel/smpboot.c,1,smpboot_thread_fn,,,,
6bb7224cd01f8742533b486573005f65d512fdf6,net/sctp/stream_sched_prio.c,5,sctp_sched_prio_free; sctp_sched_prio_get_head; sctp_sched_prio_new_head; sctp_sched_prio_set,sctp_stream_priorities,,,
6bb7224cd01f8742533b486573005f65d512fdf6,net/sctp/stream.c,2,sctp_stream_free; sctp_stream_init_ext,,,,
6bb7224cd01f8742533b486573005f65d512fdf6,net/sctp/socket.c,1,sctp_sendmsg_to_asoc,,,,
6bb7224cd01f8742533b486573005f65d512fdf6,include/net/sctp/stream_sched.h,1,,sctp_sched_ops,,,
6c4345574ac937d9ccc195fdadb44f7cc95a19f9,net/netfilter/nf_tables_api.c,5,nf_tables_addchain; nf_tables_newchain; nft_chain_parse_hook; nft_chain_parse_netdev; nft_netdev_hook_alloc,,,,
6c4345574ac937d9ccc195fdadb44f7cc95a19f9,include/net/netfilter/nf_tables.h,2,,nft_chain_hook; nft_hook,,,
6c4345574ac937d9ccc195fdadb44f7cc95a19f9,mm/slab.h,2,kfree; kmalloc,,,,
76c0afb6e24e6dc4093c36801d0b3a61b486ec4d,fs/nilfs2/segment.c,6,nilfs_segctor_collect; nilfs_segctor_do_construct; nilfs_segctor_do_flush; nilfs_segctor_truncate_segments,nilfs_sc_info; nilfs_segment_buffer,,,
76c0afb6e24e6dc4093c36801d0b3a61b486ec4d,fs/nilfs2/sufile.c,5,nilfs_sufile_get_segment_usage_block; nilfs_sufile_set_error; nilfs_sufile_update,nilfs_segment_usage; nilfs_sufile_header,,,
76c0afb6e24e6dc4093c36801d0b3a61b486ec4d,fs/nilfs2/sufile.h,2,nilfs_sufile_get_nsegments,,,NILFS_SUI,
76c0afb6e24e6dc4093c36801d0b3a61b486ec4d,fs/nilfs2/the_nilfs.h,1,,the_nilfs,,,
7c512c7b421b211e4408a4bc7ac759e3a3eb0d44,net/qrtr/qrtr.c,4,qrtr_create; qrtr_release,qrtr_node; qrtr_sock,,,
7c512c7b421b211e4408a4bc7ac759e3a3eb0d44,net/core/sock.c,5,__sk_free; sk_alloc; sk_free; sk_prot_alloc,sock,,,
7c512c7b421b211e4408a4bc7ac759e3a3eb0d44,mm/slab_common.c,2,kmem_cache_alloc; kmem_cache_free,,,,
7c512c7b421b211e4408a4bc7ac759e3a3eb0d44,mm/slub.c,2,slab_alloc; slab_free,,,,
7d3c28ba3d4bf4b26e89ed1f1ca146e0223a2d36,security/keys/keyctl.c,2,__do_sys_keyctl; keyctl_watch_key,,,,
7d3c28ba3d4bf4b26e89ed1f1ca146e0223a2d36,kernel/watch_queue.c,8,__put_watch; __put_watch_queue; free_watch; put_watch; put_watch_queue; watch_queue_pipe_buf_release,watch; watch_queue,,,
7d3c28ba3d4bf4b26e89ed1f1ca146e0223a2d36,mm/slab.c,2,kmem_cache_alloc; kmem_cache_free,,,,
802aba2422de4218ad0c01b46c9525cc9d4e4aa3,net/netfilter/nf_tables_api.c,7,__nf_tables_abort; nf_tables_commit_release; nf_tables_exit_net; nf_tables_trans_destroy_work; nft_commit_release,nft_trans; nftables_pernet,,,
802aba2422de4218ad0c01b46c9525cc9d4e4aa3,net/core/net_namespace.c,3,cleanup_net; ops_exit_list,pernet_operations,,,
802aba2422de4218ad0c01b46c9525cc9d4e4aa3,net/netfilter/nf_internals.h,2,nf_hook_entries_delete_raw; nf_unregister_net_hooks,,,,
95277dbea9484baea60662d0243a93011a21ceb5,net/bridge/netfilter/ebtables.c,11,__ebt_unregister_table; do_replace_finish; ebt_free_table_info; ebt_unregister_table; translate_table,ebt_replace; ebt_replace_kernel; ebt_table; ebt_table_info,ebt_mutex,COUNTER_OFFSET,
a1a049fcf154a2c466232111c09a030ac656a833,drivers/net/wireguard/send.c,8,calculate_skb_padding; encrypt_packet; wg_packet_encrypt_worker,crypt_queue; message_data; wg_peer,DATA_PACKET_HEAD_ROOM; MAX_SKB_FRAGS,,
a1a049fcf154a2c466232111c09a030ac656a833,drivers/net/wireguard/noise.c,3,wg_noise_keypair_get,noise_keypair; noise_keypairs,,,
a1a049fcf154a2c466232111c09a030ac656a833,include/linux/skbuff.h,4,skb_cow_data; skb_push,sk_buff; skb_shared_info,,,
ab98490c0e3b48a71b7c203ee51366c99ceeda84,net/netfilter/nf_tables_api.c,8,nf_tables_flowtable_parse_hook; nf_tables_newflowtable; nf_tables_parse_netdev_hooks; nft_netdev_hook_alloc; nft_netdev_register_hooks; nft_netdev_unregister_hooks,nft_flowtable; nft_hook,,,
ab98490c0e3b48a71b7c203ee51366c99ceeda84,net/netfilter/nf_tables.h,2,,nft_flowtable; nft_hook,,,
bf3e592d3ed61b8f86b8ffba072adcde5485a5f6,mm/slab.c,5,__kmem_cache_alloc_lru; kmem_cache_alloc; slab_alloc; slab_post_alloc_hook; slab_pre_alloc_hook,,,,
bf3e592d3ed61b8f86b8ffba072adcde5485a5f6,include/linux/sched/mm.h,3,fs_reclaim_acquire; fs_reclaim_release; might_alloc,,,,
bf3e592d3ed61b8f86b8ffba072adcde5485a5f6,mm/page_alloc.c,2,__fs_reclaim_acquire; fs_reclaim_acquire,,,,
bf3e592d3ed61b8f86b8ffba072adcde5485a5f6,kernel/locking/lockdep.c,3,lock_acquire; mark_lock_irq; print_usage_bug,,,,
bf3e592d3ed61b8f86b8ffba072adcde5485a5f6,fs/notify/fanotify/fanotify.c,3,fanotify_alloc_event; fanotify_alloc_fid_event; fanotify_handle_event,,,,
bf3e592d3ed61b8f86b8ffba072adcde5485a5f6,kernel/softirq.c,3,__do_softirq; __irq_exit_rcu; invoke_softirq,,,,
cfec079d55325bc20e929c60cc2dca149448f9b1,kernel/watch_queue.c,4,__put_watch_queue; watch_queue_clear; watch_queue_set_size,watch_queue,,,
cfec079d55325bc20e929c60cc2dca149448f9b1,fs/pipe.c,3,free_pipe_info; pipe_ioctl,pipe_inode_info,,,
cfec079d55325bc20e929c60cc2dca149448f9b1,include/linux/slab.h,2,kcalloc; kmalloc_array,,,,
cfec079d55325bc20e929c60cc2dca149448f9b1,include/linux/pipe_fs_i.h,2,,pipe_buf_operations; pipe_buffer,,,
cfec079d55325bc20e929c60cc2dca149448f9b1,fs/ioctl.c,1,vfs_ioctl,,,,
12be9aa373be9d8727cdd172f190de39528a413a,security/selinux/hooks.c,6,security_socket_recvmsg; selinux_sk_alloc_security; selinux_sk_free_security; selinux_socket_recvmsg; sock_has_perm; sock_recvmsg,,,,
12be9aa373be9d8727cdd172f190de39528a413a,net/socket.c,3,__sys_recvfrom; sock_recvmsg; sock_recvmsg_nosec,,,,
12be9aa373be9d8727cdd172f190de39528a413a,net/mptcp/protocol.c,1,mptcp_recvmsg,,,,
12be9aa373be9d8727cdd172f190de39528a413a,net/ipv4/af_inet.c,1,inet_recvmsg,,,,
12be9aa373be9d8727cdd172f190de39528a413a,security/selinux/include/objsec.h,4,,sk_security_struct; sock_security_struct; task_security_struct,selinux_blob_sizes,,
12be9aa373be9d8727cdd172f190de39528a413a,include/linux/security.h,2,security_socket_recvmsg,,,SOCKET__RECVMSG,
12be9aa373be9d8727cdd172f190de39528a413a,include/net/sock.h,2,,sock,sk_security,,
12be9aa373be9d8727cdd172f190de39528a413a,mm/kasan/report.c,2,kasan_report; print_address_description,,,,
789df5b54ebd19aec0b5c3900c933d1910db8ec5,fs/ext4/xattr.c,5,ext4_expand_extra_isize_ea; ext4_xattr_block_set; ext4_xattr_make_inode_space; ext4_xattr_move_to_block; ext4_xattr_set_entry,,,,
789df5b54ebd19aec0b5c3900c933d1910db8ec5,fs/ext4/inode.c,5,__ext4_expand_extra_isize; __ext4_mark_inode_dirty; ext4_inline_data_truncate; ext4_truncate; ext4_try_to_expand_extra_isize,,,,
789df5b54ebd19aec0b5c3900c933d1910db8ec5,mm/page_alloc.c,2,__alloc_pages; __kmalloc_large_node,,,,
789df5b54ebd19aec0b5c3900c933d1910db8ec5,fs/ext4/orphan.c,2,ext4_orphan_cleanup; ext4_process_orphan,,,,
949ecf93b67ab1df8f890571d24ef9db50872c96,net/core/dev.c,8,__dev_get_by_name; dev_get_by_name; dev_hold; dev_put; netdev_wait_allrefs; unregister_netdevice; unregister_netdevice_many; unregister_netdevice_queue,,,,
949ecf93b67ab1df8f890571d24ef9db50872c96,drivers/net/loopback.c,2,loopback_setup; loopback_xmit,,,,
949ecf93b67ab1df8f890571d24ef9db50872c96,include/linux/netdevice.h,4,,net_device,pcpu_refcnt,dev_hold; dev_put,
d92cc44e8c8ce5af6d2bea9f7a73cee791989fc8,fs/ext4/xattr.c,4,ext4_xattr_block_csum_set; ext4_xattr_block_csum_verify; ext4_xattr_inode_iget; ext4_xattr_inode_set_class,,,,
d92cc44e8c8ce5af6d2bea9f7a73cee791989fc8,fs/ext4/inode.c,2,__ext4_mark_inode_dirty; ext4_evict_inode,,,,
d92cc44e8c8ce5af6d2bea9f7a73cee791989fc8,kernel/locking/lockdep.c,3,lockdep_init_map_type; look_up_lock_class; register_lock_class,,,,
d92cc44e8c8ce5af6d2bea9f7a73cee791989fc8,fs/ext4/ext4.h,2,,,,EXT4_STATE_XATTR; EXT4_XATTR_MAGIC,
d92cc44e8c8ce5af6d2bea9f7a73cee791989fc8,fs/ext4/super.c,1,ext4_feature_set_ok,,,,
e2907149c69cbccae0842eb502b8af4f6fac52a0,fs/xfs/libxfs/xfs_btree.c,4,xfs_btree_lookup; xfs_btree_lookup_get_block; xfs_btree_query_range; xfs_btree_simple_query_range,,,,
e2907149c69cbccae0842eb502b8af4f6fac52a0,fs/xfs/libxfs/xfs_refcount.c,3,xfs_refcount_get_rec; xfs_refcount_query_range; xfs_refcount_recover_cow_leftovers,,,,
e2907149c69cbccae0842eb502b8af4f6fac52a0,fs/xfs/libxfs/xfs_refcount_btree.c,2,xfs_refcountbt_init_cursor; xfs_refcountbt_recs_inorder,,,,
e2907149c69cbccae0842eb502b8af4f6fac52a0,fs/xfs/xfs_reflink.c,1,xfs_reflink_recover_cow,,,,
e2907149c69cbccae0842eb502b8af4f6fac52a0,fs/xfs/xfs_log_recover.c,1,xlog_recover_finish,,,,
e9d3ca982b76224e183481018baa693a26655ac4,fs/ext4/inline.c,3,ext4_add_entry; ext4_try_add_inline_entry; ext4_update_inline_data,,,,
e9d3ca982b76224e183481018baa693a26655ac4,fs/ext4/namei.c,3,ext4_add_entry; ext4_add_nondir; ext4_create,,,,
e9d3ca982b76224e183481018baa693a26655ac4,mm/page_alloc.c,3,__alloc_pages; __kmalloc_large_node; alloc_pages_node,,,,
e9d3ca982b76224e183481018baa693a26655ac4,mm/slab_common.c,2,__kmalloc_large_node; kmalloc,,,,
e9d3ca982b76224e183481018baa693a26655ac4,include/linux/gfp.h,2,,,,GFP_NOFS; __GFP_DIRECT_RECLAIM,
e9d3ca982b76224e183481018baa693a26655ac4,fs/ext4/ext4.h,2,,,,EXT4_MIN_INLINE_DATA_SIZE; EXT4_STATE_MAY_INLINE_DATA,
ffb9228cab75ad9d812af93d19e9637873d18439,net/ipv4/ip_gre.c,5,__gre_xmit; __ipgre_rcv; gre_handle_offloads; ipgre_rcv; ipgre_xmit,,,,
ffb9228cab75ad9d812af93d19e9637873d18439,include/linux/skbuff.h,3,skb_transport_header; skb_transport_offset,,,SKB_GSO_GRE_CSUM,
ffb9228cab75ad9d812af93d19e9637873d18439,net/core/dev.c,3,__dev_queue_xmit; dev_hard_start_xmit; validate_xmit_skb,,,,
ffb9228cab75ad9d812af93d19e9637873d18439,net/ipv4/ip_tunnel.c,2,ip_md_tunnel_xmit; ip_tunnel_xmit,,,,
ffb9228cab75ad9d812af93d19e9637873d18439,include/net/ip_tunnels.h,2,,ip_tunnel_info; ip_tunnel_key,,,
14f3125f37b7c76896b25c222159f6c205ff7e08,net/mac80211/cfg.c,5,ieee80211_add_key; ieee80211_del_key; ieee80211_get_key; ieee80211_key_alloc; ieee80211_key_replace,,,,
14f3125f37b7c76896b25c222159f6c205ff7e08,net/mac80211/key.h,2,,ieee80211_key; ieee80211_key_conf,,,
14f3125f37b7c76896b25c222159f6c205ff7e08,net/mac80211/key.c,6,__ieee80211_key_destroy; ieee80211_key_disable_hw_accel; ieee80211_key_enable_hw_accel,,,NUM_DEFAULT_BEACON_KEYS; NUM_DEFAULT_KEYS; NUM_DEFAULT_MGMT_KEYS,
14f3125f37b7c76896b25c222159f6c205ff7e08,include/net/mac80211.h,2,,ieee80211_local; ieee80211_sub_if_data,,,
cd95cb722bfa1234ac4c78345c8953ee2e7170d0,fs/ext4/extents.c,12,__ext4_ext_check; __ext4_ext_dirty; ext4_ext_binsearch; ext4_ext_binsearch_idx; ext4_ext_get_access; ext4_find_extent; ext4_valid_extent; ext4_valid_extent_entries; ext4_valid_extent_idx,ext4_ext_path; ext4_extent; ext4_extent_header,,,
cd95cb722bfa1234ac4c78345c8953ee2e7170d0,fs/ext4/inode.c,3,ext4_da_get_block_prep; ext4_da_map_blocks; ext4_insert_delayed_block,,,,
cd95cb722bfa1234ac4c78345c8953ee2e7170d0,fs/ext4/ext4.h,2,,ext4_map_blocks,,EXT4_EXT_MAGIC,
4a547542bb29dc957c096f0c95ef9154e93d68d3,fs/ext4/indirect.c,4,ext4_block_to_path; ext4_clear_blocks; ext4_free_branches; ext4_ind_remove_space,,,,
